;adjacent_bz_key;adjacent_systems_label;bz_key;country_key;direction_key;indicator;period_from;period_to;region_key;value
984;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-186315258.0
985;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-345037758.0
986;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-25968000.0
987;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-25968000.0
988;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;-26157070.0
989;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;855114480.0
990;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;855114480.0
991;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-01-31T06:00:00+01:00;2021-02-01T06:00:00+01:00;WE;855011887.0
992;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Allocation;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-41717264.0
993;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-389324645.1
994;-----------;Production;DE-GASPOOL-;DE;aggregated;Allocation;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;57858986.0
995;-----------;Production;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;67027040.0
996;-----------;Production;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;127956241.67
997;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;1147533436.0
998;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;1147570540.0
999;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;1581913818.8
1000;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;1965299107.0
1001;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;1973778547.0
1002;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;4015502924.3
1003;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-1155867140.0
1004;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-1155867140.0
1005;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-2016901592.0
1006;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-166404480.0
1007;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-166404480.0
1008;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-579606060.6
1009;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-76844144.0
1010;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-76844144.0
1011;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-44537332.0
1012;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-73896784.0
1013;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-73896784.0
1014;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-79081380.0
1015;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-199749126.0
1016;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-199749126.0
1017;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-376785155.0
1018;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-27912000.0
1019;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-27912000.0
1020;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;-28241500.0
1021;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;817336416.0
1022;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;817336416.0
1023;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-02-01T06:00:00+01:00;2021-02-02T06:00:00+01:00;WE;817331096.0
1024;-----------;Production;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;129702403.391
1025;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-321717128.0
1026;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-321717128.0
1027;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-473598433.46
1028;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;1839184179.0
1029;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;1839184179.0
1030;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;4108976141.0
1031;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-1230769175.0
1032;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-1230769175.0
1033;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-3297232814.0
1034;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-166380288.0
1035;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-166380288.0
1036;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-241514935.0
1037;DE-THE-----;DE THE BZ,NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-19056.0
1038;DE-THE-----;DE THE BZ,NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-19056.0
1039;DE-THE-----;DE THE BZ,NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;52933153.0
1040;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;1101984.0
1041;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;1101984.0
1042;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;0.0
1043;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-54937704.0
1044;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-59737704.0
1045;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-59284406.0
1046;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-143834712.0
1047;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-143834712.0
1048;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-93807134.0
1049;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-10608240.0
1050;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-10608240.0
1051;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;-10807294.0
1052;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;643121719.0
1053;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;643121719.0
1054;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-01T06:00:00+02:00;2021-08-02T06:00:00+02:00;WE;641429300.0
1055;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-306292789.0
1056;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-299812789.0
1057;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-447540272.92
1058;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;1932687428.0
1059;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;1932687428.0
1060;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;4322077094.6
1061;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-1311365408.0
1062;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-1311365408.0
1063;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-3880857552.0
1064;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-166380264.0
1065;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-166380264.0
1066;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-87104915.0
1067;DE-THE-----;DE THE BZ,NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-19032.0
1068;DE-THE-----;DE THE BZ,NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-19032.0
1069;DE-THE-----;DE THE BZ,NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;173335399.0
1070;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;2201984.0
1071;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;2201984.0
1072;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-41430.0
1073;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-66519704.0
1074;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-66519704.0
1075;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-70284264.0
1076;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-11188824.0
1077;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-11188824.0
1078;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;190472781.0
1079;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-10608240.0
1080;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-10608240.0
1081;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;-10776082.0
1082;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;685896964.0
1083;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;685896964.0
1084;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-08-31T06:00:00+02:00;2021-09-01T06:00:00+02:00;WE;685994649.0
1085;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Allocation;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-27773066.0
1086;-----------;Final Consumers;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-247944943.63
1087;-----------;Production;DE-GASPOOL-;DE;aggregated;Allocation;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;61655096.0
1088;-----------;Production;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;65220240.0
1089;-----------;Production;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;130694268.945
1090;-----------;Storage;DE-GASPOOL-;DE;aggregated;Allocation;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-322307896.0
1091;-----------;Storage;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-322307896.0
1092;-----------;Storage;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-395662585.85
1093;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Allocation;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;1977846656.0
1094;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;1977846656.0
1095;-----------;Transmission;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;4336128957.0
1096;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Allocation;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-1202630054.0
1097;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-1202630054.0
1098;CZ---------;Czech;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-3603674639.0
1099;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-166385064.0
1100;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-166385064.0
1101;DE-NCG-----;NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;45589728.0
1102;DE-THE-----;DE THE BZ,NCG;DE-GASPOOL-;DE;aggregated;Allocation;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-23832.0
1103;DE-THE-----;DE THE BZ,NCG;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-23832.0
1104;DE-THE-----;DE THE BZ,NCG;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;191954510.0
1105;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Allocation;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;16603200.0
1106;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;16603200.0
1107;E-LUX------;BeLux;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;0.0
1108;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Allocation;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-75383704.0
1109;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-75383704.0
1110;K-SE-------;Joint Bal Zone DK/SE;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-80489201.0
1111;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Allocation;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-8109824.0
1112;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-8109824.0
1113;NL---------;Netherlands;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;201193925.0
1114;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Allocation;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-12120240.0
1115;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-12120240.0
1116;PL---------;Poland H-gas;DE-GASPOOL-;DE;aggregated;Physical Flow;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;-12203819.0
1117;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Allocation;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;525610436.0
1118;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Nomination/Renomination;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;525610436.0
1119;PL-YAMAL---;TGPS (YAMAL);DE-GASPOOL-;DE;aggregated;Physical Flow;2021-09-01T06:00:00+02:00;2021-09-02T06:00:00+02:00;WE;526019827.0
