;capacity_booking_status;capacity_commercial_type;capacity_type;data_set;direction_key;flow_status;general_remarks;id;indicator;interruption_type;is_cam_relevant;is_n_a;is_unlimited;item_remarks;last_update_date_time;operator_key;operator_label;original_period_from;period_from;period_to;period_type;point_key;point_label;restoration_information;tso_eic_code;tso_item_identifier;unit;value
247;;N/A;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00065exitPlannedInterruptibleN/AkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00065;Poppel (BE) // Hilvarenbeek/Zandvliet-L (NL);;21X-BE-A-A0A0A-Y;21Z000000000067N;kWh/d;0.0
248;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00065entryActualInterruptibleBookedkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00065;Poppel (BE) // Hilvarenbeek/Zandvliet-L (NL);;21X-BE-A-A0A0A-Y;21Z000000000067N;kWh/h;
249;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00065entryPlannedInterruptibleBookedkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00065;Poppel (BE) // Hilvarenbeek/Zandvliet-L (NL);;21X-BE-A-A0A0A-Y;21Z000000000067N;kWh/h;
250;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00065entryActualInterruptibleN/AkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00065;Poppel (BE) // Hilvarenbeek/Zandvliet-L (NL);;21X-BE-A-A0A0A-Y;21Z000000000067N;kWh/h;0.0
251;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00065entryPlannedInterruptibleN/AkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00065;Poppel (BE) // Hilvarenbeek/Zandvliet-L (NL);;21X-BE-A-A0A0A-Y;21Z000000000067N;kWh/h;0.0
252;;Booked;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00065exitActualInterruptibleBookedkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00065;Poppel (BE) // Hilvarenbeek/Zandvliet-L (NL);;21X-BE-A-A0A0A-Y;21Z000000000067N;kWh/h;
253;;Booked;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00065exitPlannedInterruptibleBookedkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00065;Poppel (BE) // Hilvarenbeek/Zandvliet-L (NL);;21X-BE-A-A0A0A-Y;21Z000000000067N;kWh/h;
254;;N/A;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00065exitActualInterruptibleN/AkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00065;Poppel (BE) // Hilvarenbeek/Zandvliet-L (NL);;21X-BE-A-A0A0A-Y;21Z000000000067N;kWh/h;0.0
255;;N/A;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00065exitPlannedInterruptibleN/AkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00065;Poppel (BE) // Hilvarenbeek/Zandvliet-L (NL);;21X-BE-A-A0A0A-Y;21Z000000000067N;kWh/h;0.0
256;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002entryActualInterruptibleBookedkWh/d;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/d;
257;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002entryPlannedInterruptibleBookedkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/d;
258;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002entryActualInterruptibleN/AkWh/d;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/d;0.0
259;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002entryPlannedInterruptibleN/AkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/d;0.0
260;;Booked;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002exitActualInterruptibleBookedkWh/d;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/d;
261;;Booked;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002exitPlannedInterruptibleBookedkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/d;
262;;N/A;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002exitActualInterruptibleN/AkWh/d;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/d;0.0
263;;N/A;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002exitPlannedInterruptibleN/AkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/d;0.0
264;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002entryActualInterruptibleBookedkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/h;
265;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002entryPlannedInterruptibleBookedkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/h;
266;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002entryActualInterruptibleN/AkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/h;0.0
267;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002entryPlannedInterruptibleN/AkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/h;0.0
268;;Booked;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002exitActualInterruptibleBookedkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/h;
269;;Booked;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002exitPlannedInterruptibleBookedkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/h;
270;;N/A;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002exitActualInterruptibleN/AkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/h;0.0
271;;N/A;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001UGS-00002exitPlannedInterruptibleN/AkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;UGS-00002;Loenhout Storage;;21X-BE-A-A0A0A-Y;21Z000000000102A;kWh/h;0.0
272;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088entryActualInterruptibleBookedkWh/d;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/d;
273;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088entryPlannedInterruptibleBookedkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/d;
274;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088entryActualInterruptibleN/AkWh/d;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/d;0.0
275;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088entryPlannedInterruptibleN/AkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/d;0.0
276;;Booked;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088exitActualInterruptibleBookedkWh/d;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/d;
277;;Booked;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088exitPlannedInterruptibleBookedkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/d;
278;;N/A;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088exitActualInterruptibleN/AkWh/d;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/d;0.0
279;;N/A;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088exitPlannedInterruptibleN/AkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/d;0.0
280;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088entryActualInterruptibleBookedkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/h;
281;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088entryPlannedInterruptibleBookedkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/h;
282;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088entryActualInterruptibleN/AkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/h;0.0
283;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088entryPlannedInterruptibleN/AkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/h;0.0
284;;Booked;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088exitActualInterruptibleBookedkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/h;
285;;Booked;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088exitPlannedInterruptibleBookedkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/h;
286;;N/A;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088exitActualInterruptibleN/AkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/h;0.0
287;;N/A;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00088exitPlannedInterruptibleN/AkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00088;Zandvliet H-gas;;21X-BE-A-A0A0A-Y;21Z0000000001062;kWh/h;0.0
288;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00113entryActualInterruptibleBookedkWh/d;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00113;GDLux (BE) / Bras Petange (LU);;21X-BE-A-A0A0A-Y;21Z0000000001070;kWh/d;
289;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00113entryPlannedInterruptibleBookedkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00113;GDLux (BE) / Bras Petange (LU);;21X-BE-A-A0A0A-Y;21Z0000000001070;kWh/d;
290;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00113entryActualInterruptibleN/AkWh/d;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00113;GDLux (BE) / Bras Petange (LU);;21X-BE-A-A0A0A-Y;21Z0000000001070;kWh/d;0.0
291;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00113entryPlannedInterruptibleN/AkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00113;GDLux (BE) / Bras Petange (LU);;21X-BE-A-A0A0A-Y;21Z0000000001070;kWh/d;0.0
292;;Booked;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00113exitActualInterruptibleBookedkWh/d;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00113;GDLux (BE) / Bras Petange (LU);;21X-BE-A-A0A0A-Y;21Z0000000001070;kWh/d;
293;;Booked;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00113exitPlannedInterruptibleBookedkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00113;GDLux (BE) / Bras Petange (LU);;21X-BE-A-A0A0A-Y;21Z0000000001070;kWh/d;
294;;N/A;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00113exitActualInterruptibleN/AkWh/d;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00113;GDLux (BE) / Bras Petange (LU);;21X-BE-A-A0A0A-Y;21Z0000000001070;kWh/d;0.0
295;;N/A;Interruptible;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00113exitPlannedInterruptibleN/AkWh/d;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00113;GDLux (BE) / Bras Petange (LU);;21X-BE-A-A0A0A-Y;21Z0000000001070;kWh/d;0.0
296;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00113entryActualInterruptibleBookedkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00113;GDLux (BE) / Bras Petange (LU);;21X-BE-A-A0A0A-Y;21Z0000000001070;kWh/h;
297;;Booked;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00113entryPlannedInterruptibleBookedkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00113;GDLux (BE) / Bras Petange (LU);;21X-BE-A-A0A0A-Y;21Z0000000001070;kWh/h;
298;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00113entryActualInterruptibleN/AkWh/h;;Actual;;;;No actual interruptions of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00113;GDLux (BE) / Bras Petange (LU);;21X-BE-A-A0A0A-Y;21Z0000000001070;kWh/h;0.0
299;;N/A;Interruptible;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00113entryPlannedInterruptibleN/AkWh/h;;Planned;;;;No planned interruption of Interruptible capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00113;GDLux (BE) / Bras Petange (LU);;21X-BE-A-A0A0A-Y;21Z0000000001070;kWh/h;0.0
